permno,hdrcusip,permco,siccd,nasdissuno,yyyymmdd,sharetype,securitytype,securitysubtype,usincflg,issuertype,primaryexch,conditionaltype,tradingstatusflg,dlycaldt,dlydelflg,dlyprc,dlyprcflg,dlycap,dlycapflg,dlyprevprc,dlyprevprcflg,dlyprevdt,dlyprevcap,dlyprevcapflg,dlyret,dlyretx,dlyreti,dlyretmissflg,dlyretdurflg,dlyorddivamt,dlynonorddivamt,dlyfacprc,dlydistretflg,dlyvol,dlyclose,dlylow,dlyhigh,dlybid,dlyask,dlyopen,dlynumtrd,dlymmcnt,dlyprcvol,dlycumfacpr,dlycumfacshr,cusip,ticker,exchangetier,shrout
84398,78462F10,46699,6726,0,20110217,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-02-17,N,134.25,TR,99818902.5,BP,133.85,TR,2011-02-16,99521490.5,PB,0.002988,0.002988,0.0,NA,D1,0.0,0.0,1.0,NO,109810400.0,134.25,133.34,134.43,134.26,134.27,133.46,,,14742046200.0,1.0,1.0,78462F10,SPY,N/A,743530
84398,78462F10,46699,6726,0,20110218,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-02-18,N,134.53,TR,100027090.9,BP,134.25,TR,2011-02-17,99818902.5,PB,0.002086,0.002086,0.0,NA,D1,0.0,0.0,1.0,NO,130002300.0,134.53,134.06,134.69,134.56,134.57,134.37,,,17489209419.0,1.0,1.0,78462F10,SPY,N/A,743530
84398,78462F10,46699,6726,0,20110222,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-02-22,N,131.83,TR,98019559.9,BP,134.53,TR,2011-02-18,100027090.9,PB,-0.02007,-0.02007,0.0,NA,D4,0.0,0.0,1.0,NO,233116400.0,131.83,131.47,134.5615,131.83,131.84,133.12,,,30731735012.0,1.0,1.0,78462F10,SPY,N/A,743530
84398,78462F10,46699,6726,0,20110223,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-02-23,N,131.02,TR,97417300.6,BP,131.83,TR,2011-02-22,98019559.9,PB,-0.006144,-0.006144,0.0,NA,D1,0.0,0.0,1.0,NO,227610100.0,131.02,130.21,132.07,131.03,131.04,131.75,,,29821475302.0,1.0,1.0,78462F10,SPY,N/A,743530
84398,78462F10,46699,6726,0,20110224,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-02-24,N,130.93,TR,97350382.9,BP,131.02,TR,2011-02-23,97417300.6,PB,-0.000687,-0.000687,0.0,NA,D1,0.0,0.0,1.0,NO,260467100.0,130.93,129.7,131.44,130.93,130.94,130.88,,,34102957403.0,1.0,1.0,78462F10,SPY,N/A,743530
84398,78462F10,46699,6726,0,20110225,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-02-25,N,132.33,TR,98391324.9,BP,130.93,TR,2011-02-24,97350382.9,PB,0.010693,0.010693,0.0,NA,D1,0.0,0.0,1.0,NO,141693800.0,132.33,131.4,132.41,132.32,132.33,131.48,,,18750340554.0,1.0,1.0,78462F10,SPY,N/A,743530
84398,78462F10,46699,6726,0,20110228,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-02-28,N,133.15,TR,90985389.5,BP,132.33,TR,2011-02-25,98391324.9,PB,0.006197,0.006197,0.0,NA,D3,0.0,0.0,1.0,NO,141600700.0,133.15,132.38,133.32,133.14,133.15,132.82,,,18854133205.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110301,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-01,N,130.93,TR,89468396.9,BP,133.15,TR,2011-02-28,90985389.5,PB,-0.016673,-0.016673,0.0,NA,D1,0.0,0.0,1.0,NO,258582200.0,130.93,130.89,133.69,130.92,130.93,133.57,,,33856167446.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110302,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-02,N,131.21,TR,89659729.3,BP,130.93,TR,2011-03-01,89468396.9,PB,0.002139,0.002139,0.0,NA,D1,0.0,0.0,1.0,NO,200277800.0,131.21,130.35,131.82,131.2,131.21,130.75,,,26278450138.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110303,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-03,N,133.47,TR,91204055.1,BP,131.21,TR,2011-03-02,89659729.3,PB,0.017224,0.017224,0.0,NA,D1,0.0,0.0,1.0,NO,176485200.0,133.47,132.39,133.62,133.45,133.46,132.4,,,23555479644.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110304,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-04,N,132.47,TR,90520725.1,BP,133.47,TR,2011-03-03,91204055.1,PB,-0.007492,-0.007492,0.0,NA,D1,0.0,0.0,1.0,NO,277371500.0,132.47,131.6,133.63,132.44,132.45,133.37,,,36743402605.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110307,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-07,N,131.43,TR,89810061.9,BP,132.47,TR,2011-03-04,90520725.1,PB,-0.007851,-0.007851,0.0,NA,D3,0.0,0.0,1.0,NO,216888900.0,131.43,130.735,133.1594,131.41,131.42,132.86,,,28505708127.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110308,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-08,N,132.58,TR,90595891.4,BP,131.43,TR,2011-03-07,89810061.9,PB,0.00875,0.00875,0.0,NA,D1,0.0,0.0,1.0,NO,174706400.0,132.58,131.07,133.0,132.57,132.58,131.64,,,23162574512.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110309,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-09,N,132.39,TR,90466058.7,BP,132.58,TR,2011-03-08,90595891.4,PB,-0.001433,-0.001433,0.0,NA,D1,0.0,0.0,1.0,NO,153903400.0,132.39,131.6,132.8,132.39,132.4,132.32,,,20375271126.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110310,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-10,N,129.9375,TR,88790191.88,BP,132.39,TR,2011-03-09,90466058.7,PB,-0.018525,-0.018525,0.0,NA,D1,0.0,0.0,1.0,NO,301665700.0,129.9375,129.81,131.18,129.92,129.93,131.0,,,39197686893.8,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110311,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-11,N,130.84,TR,89406897.2,BP,129.9375,TR,2011-03-10,88790191.88,PB,0.006946,0.006946,0.0,NA,D1,0.0,0.0,1.0,NO,225758500.0,130.84,129.49,131.31,130.84,130.85,129.52,,,29538242140.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110314,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-14,N,130.05,TR,88867066.5,BP,130.84,TR,2011-03-11,89406897.2,PB,-0.006038,-0.006038,0.0,NA,D3,0.0,0.0,1.0,NO,235607700.0,130.05,129.06,130.48,130.07,130.08,129.99,,,30640781385.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110315,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-15,N,128.56,TR,87848904.8,BP,130.05,TR,2011-03-14,88867066.5,PB,-0.011457,-0.011457,0.0,NA,D1,0.0,0.0,1.0,NO,359794800.0,128.56,126.5,129.33,128.63,128.64,126.59,,,46255219488.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110316,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-16,N,126.175,TR,86219162.75,BP,128.56,TR,2011-03-15,87848904.8,PB,-0.018552,-0.018552,0.0,NA,D1,0.0,0.0,1.0,NO,469160600.0,126.175,125.28,128.57,126.2,126.21,128.15,,,59196338705.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110317,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-17,N,127.85,TR,87363740.5,BP,126.175,TR,2011-03-16,86219162.75,PB,0.013275,0.013275,0.0,NA,D1,0.0,0.0,1.0,NO,254521600.0,127.85,127.1,128.39,127.79,127.8,128.0,,,32540586560.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110318,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-18,N,127.76,TR,87302240.8,BP,127.85,TR,2011-03-17,87363740.5,PB,0.003624,-0.000704,0.004328,NA,D1,0.55332,0.0,1.0,C1,230654400.0,127.76,127.51,128.88,127.78,127.79,128.84,,,29468406144.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110321,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-21,N,129.74,TR,88655234.2,BP,127.76,TR,2011-03-18,87302240.8,PB,0.015498,0.015498,0.0,NA,D3,0.0,0.0,1.0,NO,154065300.0,129.74,129.2,130.01,129.72,129.73,129.35,,,19988432022.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110322,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-22,N,129.29,TR,88347735.7,BP,129.74,TR,2011-03-21,88655234.2,PB,-0.003468,-0.003468,0.0,NA,D1,0.0,0.0,1.0,NO,129743400.0,129.29,129.17,129.89,129.3,129.31,129.72,,,16774524186.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110323,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-23,N,129.66,TR,88600567.8,BP,129.29,TR,2011-03-22,88347735.7,PB,0.002862,0.002862,0.0,NA,D1,0.0,0.0,1.0,NO,148648700.0,129.66,128.32,130.0,129.65,129.66,128.93,,,19273790442.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110324,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-24,N,130.9,TR,89447897.0,BP,129.66,TR,2011-03-23,88600567.8,PB,0.009563,0.009563,0.0,NA,D1,0.0,0.0,1.0,NO,159238300.0,130.9,129.67,131.09,130.89,130.9,130.4,,,20844293470.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110325,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-25,N,131.3,TR,89721229.0,BP,130.9,TR,2011-03-24,89447897.0,PB,0.003056,0.003056,0.0,NA,D1,0.0,0.0,1.0,NO,155770000.0,131.3,130.8921,131.87,131.27,131.28,131.24,,,20452601000.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110328,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-28,N,130.98,TR,89502563.4,BP,131.3,TR,2011-03-25,89721229.0,PB,-0.002437,-0.002437,0.0,NA,D3,0.0,0.0,1.0,NO,109839100.0,130.98,130.94,131.92,130.97,130.98,131.58,,,14386725318.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110329,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-29,N,131.86,TR,90103893.8,BP,130.98,TR,2011-03-28,89502563.4,PB,0.006719,0.006719,0.0,NA,D1,0.0,0.0,1.0,NO,129844600.0,131.86,130.44,131.9,131.84,131.85,130.87,,,17121308956.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110330,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-30,N,132.77,TR,90725724.1,BP,131.86,TR,2011-03-29,90103893.8,PB,0.006901,0.006901,0.0,NA,D1,0.0,0.0,1.0,NO,135895900.0,132.77,132.36,133.16,132.75,132.76,132.55,,,18042898643.0,1.0,1.0,78462F10,SPY,N/A,683330
84398,78462F10,46699,6726,0,20110331,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-03-31,N,132.59,TR,91524225.2,BP,132.77,TR,2011-03-30,90725724.1,PB,-0.001356,-0.001356,0.0,NA,D1,0.0,0.0,1.0,NO,132756500.0,132.59,132.45,132.96,132.56,132.57,132.6,,,17602184335.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110401,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-01,N,133.15,TR,91910782.0,BP,132.59,TR,2011-03-31,91524225.2,PB,0.004224,0.004224,0.0,NA,D1,0.0,0.0,1.0,NO,154038900.0,133.15,132.83,133.77,133.15,133.16,133.41,,,20510279535.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110404,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-04,N,133.26,TR,91986712.8,BP,133.15,TR,2011-04-01,91910782.0,PB,0.000826,0.000826,0.0,NA,D3,0.0,0.0,1.0,NO,100773300.0,133.26,132.88,133.67,133.24,133.25,133.43,,,13429049958.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110405,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-05,N,133.24,TR,91972907.2,BP,133.26,TR,2011-04-04,91986712.8,PB,-0.00015,-0.00015,0.0,NA,D1,0.0,0.0,1.0,NO,121083800.0,133.24,132.94,133.83,133.21,133.22,133.0,,,16133205512.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110406,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-06,N,133.66,TR,92262824.8,BP,133.24,TR,2011-04-05,91972907.2,PB,0.003152,0.003152,0.0,NA,D1,0.0,0.0,1.0,NO,120453600.0,133.66,133.12,134.0,133.62,133.63,133.88,,,16099828176.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110407,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-07,N,133.32,TR,92028129.6,BP,133.66,TR,2011-04-06,92262824.8,PB,-0.002544,-0.002544,0.0,NA,D1,0.0,0.0,1.0,NO,170973200.0,133.32,132.66,133.9775,133.35,133.36,133.42,,,22794147024.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110408,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-08,N,132.86,TR,91710600.8,BP,133.32,TR,2011-04-07,92028129.6,PB,-0.00345,-0.00345,0.0,NA,D1,0.0,0.0,1.0,NO,148014800.0,132.86,132.31,133.99,132.85,132.85,133.91,,,19665246328.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110411,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-11,N,132.46,TR,91434488.8,BP,132.86,TR,2011-04-08,91710600.8,PB,-0.003011,-0.003011,0.0,NA,D3,0.0,0.0,1.0,NO,121518500.0,132.46,132.14,133.45,132.46,132.47,133.0,,,16096340510.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110412,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-12,N,131.47,TR,90751111.6,BP,132.46,TR,2011-04-11,91434488.8,PB,-0.007474,-0.007474,0.0,NA,D1,0.0,0.0,1.0,NO,161480700.0,131.47,130.99,131.98,131.47,131.48,131.72,,,21229867629.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110413,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-13,N,131.46,TR,90744208.8,BP,131.47,TR,2011-04-12,90751111.6,PB,-7.6e-05,-7.6e-05,0.0,NA,D1,0.0,0.0,1.0,NO,162172900.0,131.46,130.96,132.18,131.45,131.46,132.08,,,21319249434.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110414,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-14,N,131.56,TR,90813236.8,BP,131.46,TR,2011-04-13,90744208.8,PB,0.000761,0.000761,0.0,NA,D1,0.0,0.0,1.0,NO,161271200.0,131.56,130.27,131.76,131.56,131.57,130.7,,,21216839072.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110415,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-15,N,132.04,TR,91144571.2,BP,131.56,TR,2011-04-14,90813236.8,PB,0.003649,0.003649,0.0,NA,D1,0.0,0.0,1.0,NO,170146600.0,132.04,131.41,132.37,132.05,132.05,131.8,,,22466157064.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110418,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-18,N,130.56,TR,90122956.8,BP,132.04,TR,2011-04-15,91144571.2,PB,-0.011209,-0.011209,0.0,NA,D3,0.0,0.0,1.0,NO,210908200.0,130.56,129.51,132.0301,130.55,130.56,130.59,,,27536174592.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110419,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-19,N,131.31,TR,90640666.8,BP,130.56,TR,2011-04-18,90122956.8,PB,0.005744,0.005744,0.0,NA,D1,0.0,0.0,1.0,NO,124321900.0,131.31,130.44,131.35,131.28,131.29,130.76,,,16324708689.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110420,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-20,N,133.1,TR,91876268.0,BP,131.31,TR,2011-04-19,90640666.8,PB,0.013632,0.013632,0.0,NA,D1,0.0,0.0,1.0,NO,156473000.0,133.1,132.79,133.39,133.12,133.13,132.88,,,20826556300.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110421,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-21,N,133.78,TR,92345658.4,BP,133.1,TR,2011-04-20,91876268.0,PB,0.005109,0.005109,0.0,NA,D1,0.0,0.0,1.0,NO,136214500.0,133.78,133.1046,133.84,133.75,133.76,133.79,,,18222775810.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110425,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-25,N,133.64,TR,92249019.2,BP,133.78,TR,2011-04-21,92345658.4,PB,-0.001046,-0.001046,0.0,NA,D4,0.0,0.0,1.0,NO,65231100.0,133.64,133.2,133.86,133.61,133.62,133.68,,,8717484204.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110426,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-26,N,134.791,TR,93043531.48,BP,133.64,TR,2011-04-25,92249019.2,PB,0.008613,0.008613,0.0,NA,D1,0.0,0.0,1.0,NO,146658400.0,134.791,133.91,135.06,134.78,134.79,134.05,,,19768232394.4,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110427,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-27,N,135.67,TR,93650287.6,BP,134.791,TR,2011-04-26,93043531.48,PB,0.006521,0.006521,0.0,NA,D1,0.0,0.0,1.0,NO,143104800.0,135.67,134.5,135.87,135.61,135.62,135.05,,,19415028216.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110428,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-28,N,136.11,TR,93954010.8,BP,135.67,TR,2011-04-27,93650287.6,PB,0.003243,0.003243,0.0,NA,D1,0.0,0.0,1.0,NO,124865700.0,136.11,135.41,136.29,136.11,136.12,135.43,,,16995470427.0,1.0,1.0,78462F10,SPY,N/A,690280
84398,78462F10,46699,6726,0,20110429,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-04-29,N,136.43,TR,95225411.4,BP,136.11,TR,2011-04-28,93954010.8,PB,0.002351,0.002351,0.0,NA,D1,0.0,0.0,1.0,NO,115094400.0,136.43,135.98,136.57,136.45,136.46,136.16,,,15702328992.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110502,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-02,N,136.22,TR,95078835.6,BP,136.43,TR,2011-04-29,95225411.4,PB,-0.001539,-0.001539,0.0,NA,D3,0.0,0.0,1.0,NO,126310100.0,136.22,135.95,137.18,136.22,136.23,137.07,,,17205961822.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110503,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-03,N,135.73,TR,94736825.4,BP,136.22,TR,2011-05-02,95078835.6,PB,-0.003597,-0.003597,0.0,NA,D1,0.0,0.0,1.0,NO,138445800.0,135.73,135.045,136.19,135.72,135.73,135.96,,,18791248434.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110504,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-04,N,134.83,TR,94108643.4,BP,135.73,TR,2011-05-03,94736825.4,PB,-0.006631,-0.006631,0.0,NA,D1,0.0,0.0,1.0,NO,182821200.0,134.83,134.23,135.73,134.83,134.84,135.67,,,24649782396.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110505,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-05,N,133.61,TR,93257107.8,BP,134.83,TR,2011-05-04,94108643.4,PB,-0.009048,-0.009048,0.0,NA,D1,0.0,0.0,1.0,NO,227065700.0,133.61,133.02,134.95,133.63,133.64,134.08,,,30338248177.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110506,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-06,N,134.2,TR,93668916.0,BP,133.61,TR,2011-05-05,93257107.8,PB,0.004416,0.004416,0.0,NA,D1,0.0,0.0,1.0,NO,222951200.0,134.2,133.22,135.63,134.17,134.18,134.94,,,29920051040.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110509,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-09,N,134.72,TR,94031865.6,BP,134.2,TR,2011-05-06,93668916.0,PB,0.003875,0.003875,0.0,NA,D3,0.0,0.0,1.0,NO,114134400.0,134.72,133.98,135.11,134.73,134.74,134.19,,,15376186368.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110510,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-10,N,135.87,TR,94834542.6,BP,134.72,TR,2011-05-09,94031865.6,PB,0.008536,0.008536,0.0,NA,D1,0.0,0.0,1.0,NO,114887000.0,135.87,135.0,136.11,135.88,135.89,135.17,,,15609696690.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110511,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-11,N,134.44,TR,93836431.2,BP,135.87,TR,2011-05-10,94834542.6,PB,-0.010525,-0.010525,0.0,NA,D1,0.0,0.0,1.0,NO,193745600.0,134.44,133.82,135.69,134.45,134.46,135.67,,,26047158464.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110512,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-12,N,135.08,TR,94283138.4,BP,134.44,TR,2011-05-11,93836431.2,PB,0.00476,0.00476,0.0,NA,D1,0.0,0.0,1.0,NO,171648100.0,135.08,133.39,135.36,135.1,135.11,134.08,,,23186225348.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110513,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-13,N,134.04,TR,93557239.2,BP,135.08,TR,2011-05-12,94283138.4,PB,-0.007699,-0.007699,0.0,NA,D1,0.0,0.0,1.0,NO,157499100.0,134.04,133.56,135.34,134.02,134.03,135.15,,,21111179364.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110516,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-16,N,133.19,TR,92963956.2,BP,134.04,TR,2011-05-13,93557239.2,PB,-0.006341,-0.006341,0.0,NA,D3,0.0,0.0,1.0,NO,141770600.0,133.19,132.97,134.61,133.2,133.21,133.56,,,18882426214.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110517,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-17,N,133.17,TR,92949996.6,BP,133.19,TR,2011-05-16,92963956.2,PB,-0.00015,-0.00015,0.0,NA,D1,0.0,0.0,1.0,NO,192852300.0,133.17,132.12,133.35,133.18,133.19,132.69,,,25682140791.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110518,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-18,N,134.36,TR,93780592.8,BP,133.17,TR,2011-05-17,92949996.6,PB,0.008936,0.008936,0.0,NA,D1,0.0,0.0,1.0,NO,135228100.0,134.36,132.95,134.5,134.37,134.38,133.24,,,18169247516.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110519,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-19,N,134.68,TR,94003946.4,BP,134.36,TR,2011-05-18,93780592.8,PB,0.002382,0.002382,0.0,NA,D1,0.0,0.0,1.0,NO,119584900.0,134.68,133.94,135.03,134.66,134.67,134.8,,,16105694332.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110520,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-20,N,133.61,TR,93257107.8,BP,134.68,TR,2011-05-19,94003946.4,PB,-0.007945,-0.007945,0.0,NA,D1,0.0,0.0,1.0,NO,182638300.0,133.61,133.36,134.6781,133.62,133.63,134.33,,,24402303263.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110523,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-23,N,132.06,TR,92175238.8,BP,133.61,TR,2011-05-20,93257107.8,PB,-0.011601,-0.011601,0.0,NA,D3,0.0,0.0,1.0,NO,168800000.0,132.06,131.59,133.6475,132.04,132.05,131.98,,,22291728000.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110524,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-24,N,131.95,TR,92098461.0,BP,132.06,TR,2011-05-23,92175238.8,PB,-0.000833,-0.000833,0.0,NA,D1,0.0,0.0,1.0,NO,147200300.0,131.95,131.7,132.73,131.95,131.96,132.44,,,19423079585.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110525,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-25,N,132.39,TR,92405572.2,BP,131.95,TR,2011-05-24,92098461.0,PB,0.003335,0.003335,0.0,NA,D1,0.0,0.0,1.0,NO,151102200.0,132.39,131.38,132.94,132.38,132.39,131.42,,,20004420258.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110526,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-26,N,133.0,TR,92831340.0,BP,132.39,TR,2011-05-25,92405572.2,PB,0.004608,0.004608,0.0,NA,D1,0.0,0.0,1.0,NO,164984600.0,133.0,131.78,133.24,132.98,132.99,132.03,,,21942951800.0,1.0,1.0,78462F10,SPY,N/A,697980
84398,78462F10,46699,6726,0,20110527,NS,FUND,ETF,Y,ACOR,R,RW,A,2011-05-27,N,133.51,TR,93187309.8,BP,133.0,TR,2011-05-26,92831340.0,PB,0.003835,0.003835,0.0,NA,D1,0.0,0.0,1.0,NO,120921900.0,133.51,132.9588,133.87,133.51,133.52,133.37,,,16144282869.0,1.0,1.0,78462F10,SPY,N/A,697980
